tag_id,subloc_sequence,loc_code,detection_counts,dwell_times
989.001042043048,"[1.0, 0.0, 1.0, 0.0]","['202', '201', '202', '201']","[1, 61, 3, 1]","[0.0, 11695209.48, 1233791.27, 0.0]"
989.001042043066,"[nan, 0.0]","['232', '231']","[1, 2]","[0.0, 224.86]"
989.001042043113,"[1.0, 0.0]","['202', '201']","[2, 4]","[0.0, 43.61]"
989.001042043119,"[1.0, 0.0]","['202', '201']","[2, 2]","[0.0, 0.0]"
989.001042043132,[1.0],['21'],[2],[9679.74]
989.001042043212,"[0.0, 1.0, 1.0, 0.0]","['201', '21', '202', '201']","[1, 1, 1, 1]","[0.0, 0.0, 0.0, 0.0]"
989.001042043291,"[0.0, 1.0]","['201', '202']","[2, 2]","[625.34, 0.0]"
989.001042043341,"[1.0, 0.0, 1.0, 0.0]","['202', '201', '202', '201']","[1, 8, 1, 1]","[0.0, 3225373.06, 0.0, 0.0]"
989.001042043366,"[1.0, 0.0, 1.0, nan, 0.0]","['202', '201', '202', '232', '231']","[4, 4, 2, 2, 2]","[0.0, 0.0, 0.0, 19.5, 378.9]"
989.001042043504,"[0.0, nan, 0.0]","['201', '232', '231']","[2, 1, 1]","[0.0, 0.0, 0.0]"
989.001042043514,"[1.0, 0.0]","['202', '201']","[2, 2]","[0.0, 0.0]"
989.001042043551,"[1.0, 0.0]","['202', '201']","[2, 2]","[0.0, 0.0]"
989.001042043626,"[1.0, 0.0]","['202', '201']","[5, 2]","[43853542.22, 0.0]"
989.001042043758,[1.0],['22'],[12],[31678307.49]
989.001042043767,[1.0],['22'],[2],[0.0]
989.001042043859,"[1.0, 1.0]","['22', '21']","[10, 2318]","[63350.13, 2963930.87]"
989.001042043899,[1.0],['21'],[1],[0.0]
989.001042043917,"[1.0, 0.0, 1.0, 0.0, nan, 0.0]","['202', '201', '202', '201', '232', '231']","[2, 2, 1, 1, 1, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
989.001042043926,"[1.0, 0.0]","['202', '201']","[1, 1]","[0.0, 0.0]"
989.001042043936,"[1.0, 1.0]","['22', '21']","[4, 12]","[218.84, 190709.47]"
989.001042043978,"[0.0, 1.0]","['201', '233']","[4, 1]","[81.84, 0.0]"
989.001042044009,[1.0],['202'],[1],[0.0]
989.001042044011,[0.0],['201'],[2],[0.0]
989.001042044021,"[0.0, 1.0]","['201', '233']","[1, 1]","[0.0, 0.0]"
989.001042044028,"[1.0, 0.0, nan, 0.0]","['202', '201', '232', '231']","[2, 2, 1, 1]","[0.0, 0.0, 0.0, 0.0]"
989.001042044036,"[1.0, 0.0, nan, 0.0]","['202', '201', '232', '231']","[2, 2, 1, 1]","[0.0, 0.0, 0.0, 0.0]"
989.001042044041,"[1.0, 0.0]","['202', '201']","[4, 2]","[45673688.38, 0.0]"
989.001042044043,"[0.0, 1.0, 0.0]","['201', '202', '201']","[2, 14, 2]","[0.0, 242048.11, 0.0]"
989.001042044071,"[1.0, 0.0, 1.0]","['302', '301', '302']","[4, 4, 2]","[0.0, 0.0, 0.0]"
989.001042044072,"[1.0, 0.0]","['202', '201']","[1, 1]","[0.0, 0.0]"
989.001042044084,[0.0],['201'],[1],[0.0]
989.001042044146,"[1.0, 1.0, 0.0]","['202', '21', '201']","[3, 1, 2]","[0.0, 0.0, 0.0]"
989.001042044221,"[1.0, 1.0]","['202', '233']","[6, 1]","[17452.59, 0.0]"
989.001042044369,"[1.0, 1.0]","['21', '202']","[1, 6]","[0.0, 7687.66]"
989.00104204437,"[1.0, 0.0, 1.0]","['202', '201', '233']","[2, 2, 1]","[0.0, 0.0, 0.0]"
989.001042044372,"[1.0, 0.0, 1.0]","['202', '201', '233']","[6, 2, 1]","[43806497.49, 0.0, 0.0]"
989.001042044393,"[1.0, 0.0, 1.0]","['202', '201', '233']","[5, 2, 1]","[43804183.14, 0.0, 0.0]"
989.001042044458,[1.0],['233'],[1],[0.0]
989.001042044474,"[0.0, nan, 0.0]","['201', '232', '231']","[2, 1, 1]","[0.0, 0.0, 0.0]"
989.001042044512,"[1.0, 0.0, 1.0]","['202', '201', '233']","[2, 2, 1]","[0.0, 0.0, 0.0]"
989.001042044528,[1.0],['233'],[1],[0.0]
989.001042044595,[1.0],['21'],[3],[0.0]
989.001042044597,"[1.0, 0.0]","['202', '201']","[2, 2]","[0.0, 0.0]"
989.001042044604,[0.0],['201'],[1],[0.0]
989.001042044615,"[0.0, nan, 0.0]","['201', '232', '231']","[1, 1, 1]","[0.0, 0.0, 0.0]"
989.001042044626,"[1.0, 0.0, 1.0]","['202', '201', '233']","[1, 1, 1]","[0.0, 0.0, 0.0]"
989.001042044634,"[0.0, nan, 0.0]","['201', '232', '231']","[1, 1, 1]","[0.0, 0.0, 0.0]"
989.001042044643,"[1.0, 0.0]","['202', '201']","[2, 2]","[0.0, 0.0]"
989.001042044644,"[1.0, 0.0, 1.0]","['202', '201', '233']","[2, 10, 1]","[0.0, 4903.91, 0.0]"
989.001042044647,"[0.0, 1.0]","['201', '233']","[4, 1]","[66.26, 0.0]"
989.001042044648,[0.0],['201'],[1],[0.0]
989.001042044749,"[1.0, 0.0, 1.0, nan, 0.0]","['202', '201', '202', '232', '231']","[4, 6, 6, 1, 1]","[0.0, 30266.78, 43310848.89, 0.0, 0.0]"
989.001042044812,[1.0],['202'],[140],[12227699.67]
989.001042044823,"[1.0, 0.0, 1.0]","['202', '201', '233']","[2, 4, 1]","[0.0, 150.17, 0.0]"
989.001042044836,"[0.0, nan, 0.0]","['201', '232', '231']","[7, 1, 1]","[43769174.03, 0.0, 0.0]"
989.001042044993,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","['202', '201', '202', '201', '202', '201', '202', '201', '202', '201', '202']","[8, 8, 12, 8, 4, 4, 8, 20, 4, 1, 1]","[234.37, 2675.37, 110207.51, 20920.64, 0.0, 0.0, 15658.5, 68089.23, 0.0, 0.0, 0.0]"
989.001042044996,"[1.0, 0.0, nan, 0.0]","['202', '201', '232', '231']","[2, 2, 1, 1]","[0.0, 0.0, 0.0, 0.0]"
989.001042044997,"[0.0, 1.0, 0.0, 1.0]","['201', '202', '201', '233']","[8, 6, 2, 1]","[11650.5, 44823016.81, 0.0, 0.0]"
989.001042045006,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","['201', '202', '201', '202', '201', '202', '201', '202', '201', '202', '201']","[135, 3, 53, 3, 1, 2, 4, 2, 2, 1, 1]","[3719554.93, 0.0, 5298460.49, 37275.5, 0.0, 72541.89, 100205.58, 31113.57, 1321561.15, 0.0, 0.0]"
989.00104204501,"[0.0, nan, 0.0]","['201', '232', '231']","[8, 1, 1]","[25428.04, 0.0, 0.0]"
989.001042045011,"[1.0, 0.0]","['202', '201']","[1, 1]","[0.0, 0.0]"
989.001042045016,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","['202', '201', '202', '201', '202', '201', '202', '201', '202', '201', '202', '201', '202', '201', '202', '201', '202', '201', '202', '201']","[3, 3, 3, 3, 6, 3, 6, 6, 4, 4, 3, 3, 3, 3, 6, 15, 8, 15, 2, 2]","[0.0, 0.0, 0.0, 0.0, 20.3, 0.0, 332000.01, 22660.29, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1443128.71, 51801.05, 836493.55, 809386.09, 0.0, 0.0]"
989.001042045033,"[1.0, 1.0, 1.0, 0.0, nan, 0.0]","['202', '21', '202', '201', '232', '231']","[4, 1, 16, 2, 2, 2]","[0.0, 0.0, 11206.85, 0.0, 0.0, 0.0]"
989.001042045035,"[0.0, 1.0, 0.0]","['201', '202', '201']","[4, 4, 2]","[0.0, 0.0, 0.0]"
989.001042045036,"[0.0, 1.0, 0.0, 1.0]","['201', '202', '201', '233']","[4, 6, 2, 1]","[0.0, 44825353.16, 0.0, 0.0]"
989.001042045037,"[1.0, 0.0, 1.0]","['202', '201', '233']","[8, 4, 1]","[42725151.84, 44.11, 0.0]"
989.001042045041,[0.0],['201'],[5],[45107153.68]
989.001042045058,"[1.0, 0.0]","['202', '201']","[1, 1]","[0.0, 0.0]"
989.001042045087,"[1.0, 0.0, 1.0]","['202', '201', '233']","[2, 2, 1]","[0.0, 0.0, 0.0]"
989.001042045105,"[1.0, 0.0, 1.0]","['202', '201', '233']","[2, 2, 1]","[0.0, 0.0, 0.0]"
989.001042045118,[0.0],['201'],[2],[0.0]
989.001042045129,"[1.0, 0.0]","['202', '201']","[2, 2]","[0.0, 0.0]"
989.001042045142,[1.0],['233'],[1],[0.0]
989.001042045166,"[0.0, 1.0]","['201', '233']","[4, 1]","[63.09, 0.0]"
989.001042045239,[0.0],['201'],[2],[0.0]
989.001042045246,"[1.0, 0.0, 1.0]","['202', '201', '233']","[1, 1, 1]","[0.0, 0.0, 0.0]"
989.001042045248,"[0.0, nan, 0.0]","['201', '232', '231']","[1, 1, 1]","[0.0, 0.0, 0.0]"
989.00104204537,"[1.0, 0.0, nan, 0.0]","['202', '201', '232', '231']","[2, 2, 1, 1]","[0.0, 0.0, 0.0, 0.0]"
989.001042045375,"[1.0, 0.0]","['202', '201']","[1, 1]","[0.0, 0.0]"
989.001042045397,"[1.0, 0.0, nan, 0.0]","['202', '201', '232', '231']","[2, 2, 1, 1]","[0.0, 0.0, 0.0, 0.0]"
989.001042045399,"[1.0, 0.0, 1.0]","['202', '201', '233']","[1, 1, 1]","[0.0, 0.0, 0.0]"
989.001042045401,"[nan, 0.0]","['232', '231']","[1, 1]","[0.0, 0.0]"
989.001042045421,"[1.0, 0.0, 1.0]","['202', '201', '233']","[2, 2, 1]","[0.0, 0.0, 0.0]"
989.001042045432,[1.0],['202'],[1],[0.0]
989.001042045443,"[1.0, 0.0]","['202', '201']","[1, 1]","[0.0, 0.0]"
989.00104204546,[0.0],['201'],[1],[0.0]
989.001042045463,"[nan, 0.0]","['232', '231']","[1, 1]","[0.0, 0.0]"
989.001042045472,"[1.0, 0.0]","['202', '201']","[1, 1]","[0.0, 0.0]"
989.00104204548,"[1.0, 0.0, 1.0]","['202', '201', '233']","[2, 2, 1]","[0.0, 0.0, 0.0]"
989.001042045481,"[1.0, 0.0, nan, 0.0]","['202', '201', '232', '231']","[2, 4, 1, 1]","[0.0, 54.48, 0.0, 0.0]"
989.001042045494,"[1.0, 0.0, nan, 0.0]","['21', '201', '232', '231']","[1, 2, 1, 1]","[0.0, 0.0, 0.0, 0.0]"
989.001042045505,[1.0],['21'],[1],[0.0]
989.001042045532,"[1.0, 0.0, nan, 0.0]","['21', '201', '232', '231']","[1, 2, 2, 4]","[0.0, 0.0, 0.0, 11.62]"
989.00104204556,[0.0],['201'],[1],[0.0]
989.001042045561,"[1.0, 0.0]","['202', '201']","[2, 4]","[0.0, 58.79]"
989.001042045582,"[1.0, 0.0, 1.0]","['202', '201', '233']","[2, 2, 1]","[0.0, 0.0, 0.0]"
989.001042045601,"[1.0, 0.0]","['202', '201']","[9, 3]","[1576.95, 0.0]"
989.001042045622,"[1.0, 1.0]","['22', '233']","[4, 1]","[235.26, 0.0]"
989.001042045629,"[0.0, 1.0, 0.0, 1.0]","['201', '202', '201', '233']","[1, 2, 2, 1]","[0.0, 0.0, 0.0, 0.0]"
989.00104204564,"[1.0, 0.0]","['202', '201']","[2, 2]","[0.0, 0.0]"
989.001042045643,"[1.0, 0.0, nan, 0.0]","['202', '201', '232', '231']","[2, 2, 1, 1]","[0.0, 0.0, 0.0, 0.0]"
989.001042045652,"[0.0, nan, 0.0]","['201', '232', '231']","[2, 1, 1]","[0.0, 0.0, 0.0]"
989.001042045654,"[1.0, 0.0]","['202', '201']","[1, 1]","[0.0, 0.0]"
989.001042045658,"[1.0, 0.0]","['202', '201']","[1, 1]","[0.0, 0.0]"
989.001042045659,"[1.0, 0.0]","['202', '201']","[1, 1]","[0.0, 0.0]"
989.001042045661,"[1.0, 0.0]","['202', '201']","[4, 4]","[0.0, 0.0]"
989.001042045679,"[1.0, 0.0, nan, 0.0]","['202', '201', '232', '231']","[2, 2, 1, 1]","[0.0, 0.0, 0.0, 0.0]"
989.001042045692,[0.0],['201'],[1],[0.0]
989.001042045712,"[1.0, 0.0, nan, 0.0]","['202', '201', '232', '231']","[2, 2, 1, 1]","[0.0, 0.0, 0.0, 0.0]"
989.00104204572,"[0.0, nan, 0.0]","['201', '232', '231']","[2, 1, 1]","[0.0, 0.0, 0.0]"
989.001042045724,"[0.0, 1.0]","['201', '233']","[1, 1]","[0.0, 0.0]"
989.001042045725,"[1.0, 0.0, 1.0]","['202', '201', '233']","[2, 2, 1]","[0.0, 0.0, 0.0]"
989.001042045748,"[1.0, 0.0]","['202', '201']","[1, 1]","[0.0, 0.0]"
989.001042045858,"[1.0, 1.0, 0.0, nan, 0.0]","['22', '202', '201', '232', '231']","[4, 8, 2, 1, 1]","[228.78, 1221.55, 0.0, 0.0, 0.0]"
989.001042045891,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","['202', '201', '202', '201', '202', '201', '202', '201', '202', '201', '202', '201', '202', '201', '202', '201', '202', '201', '202', '201', '202', '201', '202', '201', '202', '201', '202', '201', '202', '201', '202', '201', '202', '201', '202', '201', '202', '201', '202', '201', '202', '201', '202', '201', '202', '201']","[4, 12, 4, 4, 12, 8, 7, 12, 9, 14, 7, 6, 6, 3, 13, 5, 18, 3, 3, 3, 3, 6, 12, 3, 3, 9, 3, 3, 7, 8, 4, 4, 4, 4, 4, 12, 8, 4, 16, 18, 6, 5, 2, 36, 10, 2]","[0.0, 107503.82, 0.0, 0.0, 86815.77, 16686.93, 60446.11, 24283.8, 60204.78, 19216.78, 61965.97, 19977.31, 61548.22, 0.0, 148186.09, 18247.16, 152950.3, 0.0, 0.0, 0.0, 0.0, 24543.18, 86631.85, 0.0, 0.0, 110398.74, 0.0, 0.0, 24063.65, 2100.18, 0.0, 0.0, 0.0, 0.0, 0.0, 173881.11, 2138.08, 0.0, 87897.21, 2850250.67, 527.19, 890438.28, 0.0, 2642608.66, 65148.24, 850.11]"
989.001042045898,"[0.0, nan, 0.0]","['201', '232', '231']","[1, 1, 1]","[0.0, 0.0, 0.0]"
989.001042045928,"[1.0, 0.0, 1.0]","['202', '201', '233']","[2, 2, 1]","[0.0, 0.0, 0.0]"
989.001042045955,"[1.0, 0.0, nan, 0.0]","['202', '201', '232', '231']","[4, 2, 1, 1]","[7102.63, 0.0, 0.0, 0.0]"
989.001042045957,"[0.0, 1.0]","['201', '233']","[4, 1]","[76.59, 0.0]"
989.001042045958,"[1.0, 0.0, 1.0]","['202', '201', '233']","[2, 2, 1]","[0.0, 0.0, 0.0]"
989.001042045979,"[1.0, 0.0, 1.0]","['202', '201', '233']","[6, 2, 1]","[45790367.76, 0.0, 0.0]"
989.001042046009,"[0.0, nan, 0.0]","['201', '232', '231']","[2, 1, 1]","[0.0, 0.0, 0.0]"
989.00104204602,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","['202', '201', '202', '201', '202', '201', '202', '201', '202', '201', '202', '201']","[2, 40, 8, 236, 8, 19, 4, 23, 3, 4, 1, 1]","[0.0, 1378693.44, 8809.79, 2882357.59, 888.16, 5155382.48, 847.64, 3017377.36, 4817.52, 1498086.32, 0.0, 0.0]"
989.001042046255,"[1.0, 0.0, nan, 0.0]","['202', '201', '232', '231']","[1, 1, 1, 1]","[0.0, 0.0, 0.0, 0.0]"
989.001042046278,"[1.0, 1.0, 1.0]","['21', '202', '233']","[1, 2, 1]","[0.0, 0.0, 0.0]"
989.001042046283,"[1.0, 0.0, nan, 0.0]","['202', '201', '232', '231']","[2, 2, 1, 1]","[0.0, 0.0, 0.0, 0.0]"
989.001042046353,"[1.0, 0.0]","['202', '201']","[3, 4]","[74414242.09, 153.51]"
989.001042046423,[1.0],['202'],[14],[240129.58]
989.001042046462,"[nan, 1.0, nan]","['60', '6A', '60']","[9, 27, 170]","[0.0, 1999.25, 721794.62]"
989.001042046485,"[0.0, 1.0]","['201', '202']","[4, 1]","[17261361.5, 0.0]"
989.001042046488,"[1.0, 1.0, nan, 0.0]","['21', '202', '232', '231']","[1, 7, 1, 1]","[0.0, 2700.71, 0.0, 0.0]"
989.001042046538,"[1.0, 0.0, nan, 0.0]","['202', '201', '232', '231']","[3, 1, 1, 2]","[27.5, 0.0, 0.0, 103.75]"
989.001042046556,"[1.0, nan, 0.0]","['22', '232', '231']","[6, 1, 4]","[4430.6, 0.0, 219.44]"
989.001042046634,"[1.0, 0.0, nan, 0.0]","['202', '201', '232', '231']","[2, 2, 2, 7]","[0.0, 0.0, 52.56, 2018.32]"
989.001042046657,"[1.0, 0.0]","['202', '201']","[2, 2]","[0.0, 0.0]"
989.001042046709,"[1.0, 0.0, nan, 0.0]","['202', '201', '232', '231']","[20, 4, 2, 2]","[2991.31, 0.0, 0.0, 0.0]"
989.001042046736,"[1.0, nan, 0.0]","['22', '232', '231']","[2, 1, 1]","[0.0, 0.0, 0.0]"
989.001042046792,"[nan, 0.0]","['232', '231']","[1, 1]","[0.0, 0.0]"
989.001042046915,"[1.0, nan, 0.0]","['202', '232', '231']","[2, 1, 1]","[0.0, 0.0, 0.0]"
989.001042046954,"[1.0, 0.0]","['202', '201']","[2, 2]","[0.0, 0.0]"
989.001042046956,"[1.0, 0.0]","['202', '201']","[1, 1]","[0.0, 0.0]"
989.001042046967,"[1.0, 0.0, nan, 0.0]","['202', '201', '232', '231']","[2, 2, 1, 1]","[0.0, 0.0, 0.0, 0.0]"
989.001042047023,"[1.0, 1.0]","['202', '21']","[1, 3]","[0.0, 0.0]"
989.001042047025,"[1.0, 1.0, 0.0, 1.0]","['21', '202', '201', '233']","[1, 14, 2, 1]","[0.0, 16723.02, 0.0, 0.0]"
989.001042047029,"[1.0, 0.0]","['202', '201']","[2, 4]","[0.0, 1582.34]"
989.001042047074,[1.0],['22'],[15],[796.9]
989.001042047077,"[1.0, 0.0, nan, 0.0]","['202', '201', '232', '231']","[3, 3, 1, 2]","[0.0, 0.0, 0.0, 195.6]"
989.001042047109,"[1.0, 0.0]","['202', '201']","[1, 1]","[0.0, 0.0]"
989.001042047143,"[1.0, 0.0, nan, 0.0]","['202', '201', '232', '231']","[1, 1, 1, 2]","[0.0, 0.0, 0.0, 26.73]"
989.001042047159,[1.0],['21'],[1],[0.0]
989.001042047192,"[1.0, nan, 0.0]","['202', '232', '231']","[6, 1, 1]","[29585.87, 0.0, 0.0]"
989.001042047222,"[1.0, 0.0, 1.0]","['202', '201', '233']","[1, 1, 1]","[0.0, 0.0, 0.0]"
989.001042047236,"[1.0, nan, 0.0]","['21', '232', '231']","[3, 1, 1]","[0.0, 0.0, 0.0]"
989.001042047262,"[1.0, 0.0, nan, 0.0]","['202', '201', '232', '231']","[1, 1, 2, 1]","[0.0, 0.0, 0.36, 0.0]"
989.001042047341,"[1.0, 1.0]","['22', '202']","[2, 15]","[0.0, 13194.61]"
989.001042047449,"[1.0, 1.0, 0.0, nan, 0.0]","['22', '202', '201', '232', '231']","[2, 17, 1, 1, 1]","[0.0, 1053786.3, 0.0, 0.0, 0.0]"
989.001042047612,"[1.0, 0.0]","['202', '201']","[1, 1]","[0.0, 0.0]"
989.00104204762,"[1.0, 0.0, nan, 0.0]","['202', '201', '232', '231']","[2, 1, 3, 1]","[3.22, 0.0, 102.42, 0.0]"
989.001042047751,"[1.0, 0.0, 1.0]","['202', '201', '233']","[2, 2, 1]","[0.0, 0.0, 0.0]"
989.001042047752,"[1.0, 0.0, nan, 0.0]","['202', '201', '232', '231']","[1, 1, 1, 2]","[0.0, 0.0, 0.0, 211.82]"
989.001042047761,[0.0],['402'],[18],[2599.23]
989.001042047784,"[1.0, nan]","['401', '41']","[5, 6]","[0.0, 2994586.72]"
989.00104204779,[nan],['44'],[36],[1293.61]
989.001042047813,[nan],['44'],[4],[0.0]
989.00104204782,"[0.0, 1.0, nan]","['402', '401', '44']","[4, 4, 14]","[0.0, 0.0, 631.6]"
989.001042047852,"[0.0, 1.0]","['402', '401']","[7, 7]","[0.0, 0.0]"
989.001042047898,"[1.0, 0.0, 1.0]","['401', '402', '401']","[6, 12, 9]","[0.0, 159170.65, 16176299.85]"
989.001042047904,[nan],['44'],[28],[10264.18]
989.001042047929,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","['402', '401', '402', '401', '402', '401', '402', '401', '402', '401']","[2, 1, 1, 24, 13, 37, 24, 12, 5, 10]","[1262.9, 0.0, 0.0, 1096614.1, 0.0, 4329503.47, 1203.72, 0.0, 0.0, 118811.68]"
989.001042048005,[1.0],['701'],[7],[0.0]
989.001042048058,"[0.0, 1.0, 1.0, 0.0]","['82', '81', '83', '84']","[1, 12, 2, 3]","[0.0, 23452.29, 0.0, 1200.0]"
989.00104204809,"[0.0, 1.0, 1.0]","['82', '81', '83']","[1, 11, 2]","[0.0, 25927.43, 0.0]"
989.001042048113,"[0.0, 1.0, 0.0, 1.0, 0.0]","['82', '81', '84', '83', '84']","[1, 1, 1, 2, 2]","[0.0, 0.0, 0.0, 0.0, 0.0]"
989.001042048114,"[0.0, 1.0, 0.0, 1.0, 0.0]","['84', '81', '84', '83', '84']","[1, 17, 1, 2, 2]","[0.0, 11547.58, 0.0, 0.0, 0.0]"
989.001042048124,"[0.0, 1.0, 1.0, 0.0]","['82', '81', '83', '84']","[1, 3, 20, 3]","[0.0, 15779.7, 1645.58, 1200.0]"
989.001042048144,"[0.0, 0.0, 1.0, 1.0, 0.0]","['84', '82', '81', '83', '84']","[1, 1, 15, 6, 15]","[0.0, 0.0, 33685.95, 223.1, 30351.12]"
989.001042048152,"[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]","['84', '82', '81', '83', '84', '83', '84']","[1, 1, 21, 16, 1, 8, 2]","[0.0, 0.0, 34874.53, 72453.88, 0.0, 360.76, 0.0]"
989.001042048161,"[0.0, 1.0]","['7B', '7A']","[30, 6]","[951.51, 1597740.75]"
989.001042048167,[1.0],['701'],[7],[0.0]
989.001042048175,[1.0],['701'],[8],[0.0]
989.001042048185,"[1.0, 0.0]","['701', '71']","[8, 9]","[0.0, 0.0]"
989.001042048192,"[1.0, 0.0]","['7A', '7B']","[20, 4]","[365.15, 0.0]"
989.001042048222,[1.0],['701'],[8],[0.0]
989.001042048352,[1.0],['501'],[6],[17662.83]
989.001042048418,"[nan, 0.0]","['232', '231']","[1, 1]","[0.0, 0.0]"
989.001042048422,"[1.0, nan, 0.0, nan, 0.0]","['202', '232', '231', '232', '231']","[1, 5, 3, 1, 1]","[0.0, 266.48, 774.89, 0.0, 0.0]"
989.001042048434,"[1.0, 0.0, nan, 0.0]","['202', '201', '232', '231']","[1, 1, 2, 1]","[0.0, 0.0, 58.97, 0.0]"
989.001042048462,[1.0],['202'],[4],[0.0]
989.001042048496,"[1.0, 0.0]","['202', '201']","[2, 2]","[0.0, 0.0]"
989.001042048633,[1.0],['21'],[1],[0.0]
989.001042048658,"[1.0, 0.0]","['202', '201']","[2, 2]","[0.0, 0.0]"
989.001042048665,[0.0],['201'],[33],[4003491.95]
989.001042048671,"[1.0, 0.0]","['202', '201']","[1, 1]","[0.0, 0.0]"
989.001042048698,"[1.0, 1.0, 0.0, 1.0]","['21', '202', '201', '233']","[1, 2, 4, 2]","[0.0, 0.0, 79.39, 0.0]"
989.001042048754,"[1.0, 1.0]","['202', '233']","[25, 1]","[6321.36, 0.0]"
989.001042048817,[1.0],['22'],[76],[1995163.94]
989.001042048823,[1.0],['22'],[2],[0.0]
989.001042048838,[1.0],['22'],[2],[0.0]
989.001042048849,[1.0],['22'],[3838],[9661532.04]
989.00104204889,[1.0],['22'],[2],[0.0]
989.001042048901,"[1.0, 0.0]","['202', '201']","[1, 1]","[0.0, 0.0]"
989.001042048923,"[nan, 0.0]","['232', '231']","[1, 1]","[0.0, 0.0]"
989.001042048969,"[0.0, 1.0, 0.0, 1.0]","['402', '401', '402', '401']","[3, 3, 6, 3]","[0.0, 0.0, 62710.15, 0.0]"
989.001042048992,"[0.0, 1.0, nan]","['402', '401', '44']","[5, 5, 4]","[0.0, 0.0, 1243.77]"
989.001042049209,[1.0],['701'],[24],[430.6]
989.001042049211,[0.0],['702'],[11],[0.0]
989.001042049217,[1.0],['701'],[8],[0.0]
989.001042049256,"[1.0, 1.0, 0.0]","['701', '7A', '7B']","[9, 80, 10]","[0.0, 436.78, 0.0]"
989.001042359876,"[1.0, 1.0, 0.0, 1.0]","['21', '202', '201', '233']","[3, 4, 2, 1]","[0.0, 21530.41, 0.0, 0.0]"
989.001042359928,"[1.0, 1.0, 1.0]","['21', '202', '233']","[1, 42, 2]","[0.0, 5166.14, 0.0]"
989.001042360028,"[1.0, 0.0, 1.0, 1.0, 0.0, nan, 0.0]","['21', '201', '202', '202', '201', '232', '231']","[1, 2, 2, 2, 2, 1, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
989.001042360142,"[1.0, 1.0, 0.0]","['21', '202', '201']","[1, 2, 4]","[0.0, 0.0, 75.32]"
989.001042360156,"[1.0, 1.0, 0.0, 1.0, 0.0, nan, 0.0]","['21', '202', '201', '202', '201', '232', '231']","[3, 4, 4, 2, 2, 1, 2]","[0.0, 1618228.27, 23418.14, 0.0, 0.0, 0.0, 111.13]"
989.001042360167,"[0.0, 1.0]","['201', '233']","[2, 1]","[0.0, 0.0]"
989.001042360187,"[1.0, nan, 0.0]","['21', '232', '231']","[3, 1, 1]","[0.0, 0.0, 0.0]"
989.001042360195,"[1.0, 0.0]","['202', '201']","[2, 2]","[0.0, 0.0]"
989.001042362358,"[1.0, 1.0, 1.0]","['21', '202', '233']","[1, 4, 1]","[0.0, 2594.41, 0.0]"
989.001042362481,"[1.0, 1.0, 0.0]","['21', '202', '201']","[1, 2, 2]","[0.0, 0.0, 0.0]"
989.001042362496,"[1.0, 0.0, 1.0, 0.0]","['21', '201', '202', '201']","[3, 2, 1, 2]","[0.0, 0.0, 0.0, 102.37]"
989.00104236255,"[1.0, 1.0, 0.0, 1.0, 0.0]","['21', '202', '201', '202', '201']","[4, 4, 8, 2, 5]","[0.0, 26292.07, 60705.4, 0.0, 642892.89]"
989.001042362555,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","['202', '201', '202', '201', '202', '201']","[6, 4, 2, 2, 1, 1]","[44402320.06, 74.68, 0.0, 0.0, 0.0, 0.0]"
989.001042362596,"[1.0, 1.0, 0.0, 1.0, 0.0, 1.0]","['21', '202', '201', '202', '201', '233']","[1, 34, 4, 4, 2, 1]","[0.0, 1881473.13, 57.8, 6490.21, 0.0, 0.0]"
989.001042362625,"[1.0, 1.0, 0.0]","['21', '202', '201']","[3, 8, 2]","[0.0, 2683993.48, 122.59]"
989.001042362673,"[1.0, nan, 0.0, 0.0, 1.0, 0.0, 1.0]","['202', '232', '231', '201', '202', '201', '233']","[61, 1, 1, 2, 4, 2, 1]","[44259464.98, 0.0, 0.0, 0.0, 60116.88, 0.0, 0.0]"
989.001042362918,"[1.0, 0.0]","['202', '201']","[22, 2]","[370379.87, 0.0]"
